itr,err,ans
16190,7.27886851673836e-15,-6.52950161692152e-12
16200,7.33731682150539e-15,-2.723376742609873e-12
16210,7.293751643340423e-15,-4.132032323333471e-12
16220,7.236333540666486e-15,-3.656270158549945e-12
16230,7.265402011455107e-15,-4.5314219032924805e-12
16240,7.439106039084782e-15,-3.2446378985767556e-12
16250,7.326970708624462e-15,-5.88712176829052e-12
16260,7.309486229927294e-15,-5.286797141401945e-12
16270,7.403321862004168e-15,-3.761852274269308e-12
16280,7.235422904431011e-15,-6.860313565411937e-12
16290,7.231715247211629e-15,-3.829972221117339e-12
16300,7.267986134256135e-15,-4.683682414490939e-12
16310,7.30099316468237e-15,-1.7374085429572317e-12
16320,7.215849626580166e-15,-5.44846439484859e-12
16330,7.319478399325806e-15,-4.210406183658146e-12
16340,7.236506615684565e-15,-3.6055468558898425e-12
16350,7.273692847950574e-15,-5.037091348744226e-12
16360,7.374795704747624e-15,-2.0232079633821395e-12
16370,7.314638159690426e-15,-4.226776477088278e-12
16380,7.285306239177885e-15,-3.692036766407948e-12
16390,7.304539669405489e-15,-6.259758794973183e-12
16400,7.281888631037861e-15,-3.751575713258067e-12
16410,7.419310124701502e-15,-4.395932170825037e-12
16420,7.226168049705911e-15,-1.739428446830627e-12
16430,7.186976291331208e-15,-5.999072122252509e-12
16440,7.267224087776554e-15,-3.4232746812827385e-12
16450,7.43862285266814e-15,-4.9861234995304605e-12
16460,7.156505480677495e-15,-4.845423716085694e-12
16470,7.441651933032942e-15,-2.618090551338818e-12
16480,7.194589063055565e-15,-6.300780688152145e-12
16490,7.336228339057605e-15,-3.9061372148458965e-12
16500,7.284496466445858e-15,-4.629528265023279e-12
16510,7.210763610289004e-15,-4.930710905771135e-12
16520,7.42781555801623e-15,-3.9326964677622435e-12
16530,7.331917485917074e-15,-1.8582522378877746e-12
16540,7.249000692337916e-15,-5.805943544199374e-12
16550,7.254618227153213e-15,-1.8363073864680364e-12
16560,7.332293390420743e-15,-4.100820382177628e-12
16570,7.302423620441362e-15,-6.357732614590329e-12
16580,7.237680602374126e-15,-5.445462008737918e-12
16590,7.435369518618583e-15,-6.4194477118789404e-12
16600,7.250984395825807e-15,-5.5937832654333354e-12
16610,7.281109401074833e-15,-5.062462113193098e-12
16620,7.233769852762394e-15,-3.714585636309917e-12
16630,7.248233373276154e-15,-2.485003265963441e-12
16640,7.14854469028999e-15,-2.0515839154529692e-12
16650,7.324240341190725e-15,-2.17728911679678e-12
16660,7.27213882418124e-15,-4.566762926509984e-12
16670,7.342340883629585e-15,-7.059084740236677e-12
16680,7.292821767502539e-15,-1.0905127978755037e-12
16690,7.341008790425595e-15,-1.9332756469004245e-12
16700,7.19961173317923e-15,-4.2829214100957096e-12
16710,7.261336996858476e-15,-5.1911054856281685e-12
16720,7.288356658853222e-15,-5.430602950194348e-12
16730,7.327017388039511e-15,-5.005362366684844e-12
16740,7.234326089314363e-15,-4.534468135487748e-12
16750,7.256569061570961e-15,-3.3116486393831287e-12
16760,7.310686369358426e-15,-4.65591211792638e-12
16770,7.225133205604374e-15,-7.107434660379228e-12
16780,7.31151834586029e-15,-5.079995612529679e-12
16790,7.296003138607622e-15,-5.466984021682641e-12
16800,7.242760105323979e-15,-3.9439369336947686e-12
16810,7.214738835366861e-15,-7.35687203016853e-12
16820,7.285636221187097e-15,-2.313121348695748e-12
16830,7.334104735429122e-15,-2.0413420428115947e-12
16840,7.230237243211772e-15,-3.8866302968899275e-12
16850,7.311924312951674e-15,-1.5822466069722695e-12
16860,7.254415510913107e-15,-5.514343282479964e-12
16870,7.277158365530889e-15,-7.225462335012906e-12
16880,7.454303400521859e-15,-5.22790887035135e-12
16890,7.369982264596367e-15,-2.781148256688501e-12
16900,7.375374193286128e-15,-6.392299617814769e-12
16910,7.239580855411224e-15,-5.329670344243123e-12
16920,7.139842827629249e-15,-5.408886333027035e-12
16930,7.367031559768468e-15,-3.224719161151238e-12
16940,7.302824872140191e-15,-5.350298919683786e-12
16950,7.267368563773736e-15,-3.2014521648730946e-12
16960,7.329334400855457e-15,-6.327894607400724e-12
16970,7.242871981384638e-15,-3.418657519193277e-12
16980,7.355808124482915e-15,-3.2135303045601725e-12
16990,7.277522363465147e-15,-5.045864158513446e-12
17000,7.358151295010906e-15,-5.036651794454981e-13
17010,7.141525815662049e-15,-4.728250497421257e-12
17020,7.18570337970575e-15,-5.2748193515003885e-12
17030,7.236681157221086e-15,-3.6963637552060885e-12
17040,7.396537775359897e-15,-3.6250623932794702e-12
17050,7.355521402901383e-15,-4.245969127902247e-12
17060,7.141499780018126e-15,-4.453390119445055e-12
17070,7.275877039198605e-15,-6.164472718120226e-12
17080,7.254582898853366e-15,-4.227596606590105e-12
17090,7.24090998223175e-15,-4.2972431854102875e-12
17100,7.220600352183703e-15,-5.680738126031669e-12
17110,7.576240641672066e-15,-3.0533607239626382e-12
17120,7.376055387499252e-15,-6.050813472657742e-12
17130,7.2118239655789e-15,-2.9967322215019226e-12
17140,7.281308240065841e-15,-5.24049193205369e-12
17150,7.27861637057461e-15,-2.068012576688608e-12
17160,7.267535847889796e-15,-5.673608877991599e-12
17170,7.295284423553189e-15,-3.043909122205251e-12
17180,7.342267333121955e-15,-3.962655487205736e-12
17190,7.37009668679139e-15,-6.163043444820351e-12
17200,7.346371986508858e-15,-5.561498530611849e-12
17210,7.277909487947866e-15,-3.3639954169130643e-12
17220,7.386748318784139e-15,-5.998079829208234e-12
17230,7.429602704075222e-15,-7.620804676994506e-12
17240,7.26202317886701e-15,-3.92088940739057e-12
17250,7.348886978186885e-15,-3.2346115671124833e-12
17260,7.3223396361673e-15,-5.214985520739218e-12
17270,7.173971206101023e-15,-3.613265365700861e-12
17280,7.19011500199052e-15,-2.6857936786880043e-12
17290,7.207151203122237e-15,-4.848707707239945e-12
17300,7.197534242952011e-15,-5.220620389187827e-12
17310,7.357684277961495e-15,-6.774060072194485e-12
17320,7.444196495111668e-15,-7.0943395918466665e-12
17330,7.268939273875257e-15,-2.5540921385035847e-12
17340,7.356839339159438e-15,-4.553389945326687e-12
17350,7.167315953456659e-15,-3.773442694879198e-12
17360,7.212359836032346e-15,-7.050629844333788e-12
17370,7.45730734208718e-15,-3.2266672600945806e-12
17380,7.255708011370916e-15,-8.563804817962692e-12
17390,7.281041214728003e-15,-5.647047446971963e-12
17400,7.249656221827066e-15,-4.205035182050398e-12
17410,7.061245580231042e-15,-8.58497347859775e-12
17420,7.284719284205101e-15,-5.158198929233247e-12
17430,7.297371074506478e-15,-2.2025674607997413e-12
17440,7.271617245943618e-15,-1.8256545096376023e-12
17450,7.321144973678258e-15,-4.8876448601532175e-12
17460,7.358016426420687e-15,-3.2151249475179365e-12
17470,7.29309645263806e-15,-3.654000035508361e-12
17480,7.147686375468885e-15,-3.0716689015088705e-12
17490,7.27252330286332e-15,-4.279951739784292e-12
17500,7.157214624879653e-15,-1.043664967452403e-12
17510,7.371159365403775e-15,-3.777966743420544e-12
17520,7.33049678840786e-15,-3.0914552492738505e-12
17530,7.400351550880968e-15,-4.228509956111198e-12
17540,7.272131756674429e-15,-7.607616805787047e-12
17550,7.32680020330489e-15,-3.997821419633425e-12
17560,7.346831245407978e-15,-2.387982569090926e-12
17570,7.316552402887153e-15,-4.700437566558971e-12
17580,7.352772309682907e-15,-6.6346506823692004e-12
17590,7.078610998649449e-15,-7.95230580939817e-13
17600,7.30715648682892e-15,-2.959792641829202e-12
17610,7.20270347828165e-15,-5.360874085464133e-12
17620,7.138623262093716e-15,-3.929238303036709e-12
17630,7.229330110261593e-15,-3.16004830095545e-12
17640,7.387117545690529e-15,-3.718812630404176e-12
17650,7.249529563825559e-15,-6.0359989945265095e-12
17660,7.289878254097058e-15,-2.867411601331658e-12
17670,7.2935025147752e-15,-7.278599026981057e-12
17680,7.187421810245076e-15,-2.2111471605235197e-12
17690,7.38539472535754e-15,-4.374525678564337e-12
17700,7.182744531643546e-15,-2.2522574901238635e-12
17710,7.288607115934791e-15,-4.992766527560593e-12
17720,7.339100075874481e-15,-4.527403408433128e-12
17730,7.232910932657006e-15,-5.005492897417269e-12
17740,7.190134140411943e-15,-3.808399465337838e-12
17750,7.337060570807777e-15,-4.247736591298863e-13
17760,7.252490024099761e-15,-4.547758624180312e-12
17770,7.178954462190576e-15,-4.213189320405581e-12
17780,7.369607304221757e-15,-7.366709805300323e-12
17790,7.317556730537678e-15,-5.8911152550582096e-12
17800,7.421915139130698e-15,-2.909468081426743e-12
17810,7.39899073485225e-15,-3.2861128496959623e-12
17820,7.262590209429636e-15,-6.036854338196854e-12
17830,7.278252801935649e-15,-3.3361230434569863e-12
17840,7.286676158274681e-15,-7.624969774881234e-12
17850,7.301016593003627e-15,-6.118777967456571e-12
17860,7.27454147839343e-15,-1.4136439849559318e-12
17870,7.252742095654463e-15,-4.99122862084252e-12
17880,7.195566645487235e-15,-4.087423519110765e-12
17890,7.255309812662634e-15,-4.965614726980225e-12
17900,7.341794992636697e-15,-4.584644912906191e-12
17910,7.394754766481006e-15,-7.509480709390067e-13
17920,7.15041783961971e-15,-3.988970247417748e-12
17930,7.192592742735303e-15,-5.75822951466294e-12
17940,7.125393664700891e-15,-4.23378541017831e-12
17950,7.35075539795809e-15,-5.434568797688045e-12
17960,7.296816790456307e-15,-2.9818239215552154e-12
17970,7.362248623270168e-15,-6.525266454554587e-12
17980,7.176680194769752e-15,-3.5700926001595954e-12
17990,7.24843314755546e-15,-4.232334284472109e-12
18000,7.319988053426666e-15,-7.556675177949821e-12
18010,7.311556462164044e-15,-2.0497960149593903e-12
18020,7.27020723141951e-15,-5.73315373818772e-12
18030,7.293687404448027e-15,-1.8047331706433257e-12
18040,7.245841418802945e-15,-4.567708474986453e-12
18050,7.224700841011421e-15,-6.8054797492801275e-12
18060,7.278389955963785e-15,-3.996769297674262e-12
18070,7.228782602241216e-15,-5.2157240551361674e-12
18080,7.441825277705512e-15,-4.5061827037486525e-12
18090,7.320480361369025e-15,-5.974828391728403e-12
18100,7.21828804970273e-15,-4.12929752600469e-12
18110,7.335021605445629e-15,-3.792074575677706e-12
18120,7.28489733058409e-15,-3.9416348186958974e-12
18130,7.25282890568088e-15,-6.186185909570421e-12
18140,7.321287963586776e-15,-6.464412962821692e-12
18150,7.275372602948436e-15,-5.684879629709844e-12
18160,7.271802886461775e-15,-5.919001879470448e-12
18170,7.388853151779156e-15,-4.51300817018345e-12
18180,7.364699967440366e-15,-5.605882285667842e-12
18190,7.429479869468478e-15,-4.714031348808199e-12
18200,7.289906823705634e-15,-4.471383832449124e-12
18210,7.321965678127625e-15,-3.6349830556469347e-12
18220,7.28061279160209e-15,-4.843431992406391e-12
18230,7.227439850501026e-15,-5.36646552961042e-12
18240,7.360147502948555e-15,-3.5461639070936357e-12
18250,7.240763031547225e-15,-3.141989871001652e-12
18260,7.293758147216395e-15,-5.367946006269379e-12
18270,7.392832922948305e-15,-6.2816661646520994e-12
18280,7.380855564285848e-15,-2.288535110168354e-12
18290,7.291004357090046e-15,-6.49649136064103e-12
18300,7.387696373292046e-15,-2.9650559341204583e-12
18310,7.17470564824039e-15,-3.949181702558546e-12
18320,7.29650314282029e-15,-4.873856481796106e-12
18330,7.346735268300728e-15,-3.1447200798872827e-12
18340,7.362351746609295e-15,-3.369448067636083e-12
18350,7.193756822131331e-15,-4.384139732450152e-12
18360,7.219524673039469e-15,-3.671084356785527e-12
18370,7.344677393501505e-15,-5.87382965945389e-12
18380,7.260247651459566e-15,-5.821021958013202e-12
18390,7.383828540736218e-15,-2.085279163473082e-12
18400,7.275443212916343e-15,-5.972686608081194e-12
18410,7.108681088673691e-15,-6.011682775942439e-12
18420,7.239802224268331e-15,-4.219468590678262e-12
18430,7.262890231555033e-15,-2.679442393261001e-12
18440,7.332428332789782e-15,-4.916916732744355e-12
18450,7.47505559385158e-15,-4.0661906083397626e-12
18460,7.204857520862578e-15,-4.997739852148912e-12
18470,7.339057221118407e-15,-3.2505452358182523e-12
18480,7.235899699104203e-15,-6.635190915261784e-12
18490,7.294325296677315e-15,-5.041657892466585e-12
18500,7.251125237819532e-15,-3.267272435674305e-12
18510,7.293289019864279e-15,-6.73329512850634e-12
18520,7.40802250205825e-15,-3.4013361168637375e-12
18530,7.286426724047053e-15,-2.613013630281659e-12
18540,7.353913172910845e-15,-2.7744322507013845e-12
18550,7.194616023742982e-15,-3.267050812236479e-12
18560,7.384336384399982e-15,-5.3068281834181824e-12
18570,7.386144946271737e-15,-4.234509858931647e-12
18580,7.394088590548671e-15,-7.036096597019834e-12
18590,7.294969029660395e-15,-6.812315790431346e-12
18600,7.355974923795385e-15,-2.791142572222144e-12
18610,7.280682901400795e-15,-4.702389418526807e-12
18620,7.243569012516744e-15,-5.693574855279882e-12
18630,7.251166581958963e-15,-5.222615656243328e-12
18640,7.258501365086034e-15,-3.2535331347723323e-12
18650,7.385804965849071e-15,-4.9855588900491665e-12
18660,7.26627620108602e-15,-6.837225092138403e-12
18670,7.280636021996715e-15,-4.541568916857666e-12
18680,7.344290334753238e-15,-7.201984930029318e-12
18690,7.104021162278185e-15,-9.87653840158727e-12
18700,7.279370505199978e-15,-2.8657549965945847e-12
18710,7.309553178422224e-15,-4.374237359335094e-12
18720,7.243248174408885e-15,-3.1121501992790466e-12
18730,7.245867138058222e-15,-4.1469686966288526e-12
18740,7.242453890001408e-15,-3.5175878773163106e-12
18750,7.301973933827137e-15,-5.3890952175333934e-12
18760,7.226724038612983e-15,-4.65344190491712e-12
18770,7.24655059911619e-15,-6.041611378893265e-12
18780,7.32804113207501e-15,-1.3041080305219906e-12
18790,7.277445035997078e-15,-5.470796269757599e-12
18800,7.411287459158546e-15,-4.770496258642886e-12
18810,7.386321879297598e-15,-2.841285593641822e-12
18820,7.421638810899669e-15,-5.036155326198503e-12
18830,7.215907407853587e-15,-4.6565771033114656e-12
18840,7.272566916225531e-15,-5.489451013820784e-12
18850,7.332075508130197e-15,-2.2025217291927632e-12
18860,7.365983189187292e-15,-5.807407994651864e-12
18870,7.174955130063362e-15,-2.9562600469688182e-12
18880,7.304812249623881e-15,-3.825276166447271e-12
18890,7.347824860245093e-15,-4.629165638831727e-12
18900,7.191173566105404e-15,-4.595279247531831e-12
18910,7.245270368176154e-15,-3.797663598241545e-12
18920,7.315870377509387e-15,-1.1497494277277087e-12
18930,7.29480660473575e-15,-3.195172414893424e-12
18940,7.252284809047516e-15,-3.3410361368704237e-12
18950,7.144416281940795e-15,-6.816130805908531e-12
18960,7.268646077787836e-15,-3.335225001562832e-12
18970,7.363184070105416e-15,-5.184633733028263e-12
18980,7.209105979930784e-15,-4.277004095699021e-12
18990,7.302582095594516e-15,-2.760301309781936e-12
19000,7.192409289107837e-15,-4.483700661467582e-12
19010,7.324973633778344e-15,-7.323890590181509e-12
19020,7.179454753341608e-15,-4.736328989962911e-12
19030,7.277978050483792e-15,-3.103545017087608e-12
19040,7.387558055718937e-15,-7.855239507782714e-12
19050,7.277590646604853e-15,-4.927188124202321e-12
19060,7.31636471803007e-15,-4.995180891521518e-12
19070,7.374479858380054e-15,-4.899664367890694e-12
19080,7.2575758882228e-15,-3.4379683809842503e-12
19090,7.321262619616642e-15,-1.8125734065811477e-12
19100,7.279641464539943e-15,-6.155866642653961e-12
19110,7.310013642686466e-15,-2.7986469553271977e-12
19120,7.391799506096183e-15,-5.024969275551501e-12
19130,7.338783372933177e-15,-5.093664427681274e-12
19140,7.255399049728864e-15,-4.596316729678441e-12
19150,7.452707647699078e-15,-6.674503231431492e-12
19160,7.241650485859369e-15,-5.400010056615568e-12
19170,7.236013112954903e-15,-5.538816262993116e-12
19180,7.430609191810002e-15,-2.0075401832755154e-12
19190,7.223344198772265e-15,-4.15510005439281e-12
19200,7.190923557313616e-15,-1.677742675427102e-12
19210,7.409361945178193e-15,-3.724490545641731e-12
19220,7.207043603379806e-15,-3.049560744050873e-12
19230,7.46071906988349e-15,-3.7443760991245335e-12
19240,7.192942299100728e-15,-3.1069420229664347e-12
19250,7.31103540336937e-15,-5.901289261890122e-12
19260,7.1264879302741e-15,-5.082770028082587e-12
19270,7.128467563367259e-15,-4.228833710558377e-12
19280,7.207002462866257e-15,-7.853937335666395e-12
19290,7.430208907559329e-15,-3.1197361101815844e-12
19300,7.20694323995329e-15,-2.3940768025606713e-12
19310,7.117846324135539e-15,-4.410075312696103e-12
19320,7.342414524164824e-15,-4.265553890819961e-12
19330,7.2307481378278e-15,-6.137051453395525e-12
19340,7.417229478563775e-15,-3.2042484382767708e-12
19350,7.304603436864285e-15,-7.040112734887146e-12
19360,7.384172260490434e-15,-3.9464111806947405e-12
19370,7.246613321824326e-15,-5.5180447011320545e-12
19380,7.234857711109205e-15,-3.0420254702913603e-12
19390,7.212182818629676e-15,-5.101937609319145e-12
19400,7.237697385626037e-15,-3.893523899273421e-12
19410,7.386984195605026e-15,-2.9796253246624045e-12
19420,7.222239215913928e-15,-7.1036395097725944e-12
19430,7.346116587742504e-15,-4.937869410318344e-12
19440,7.300898612524608e-15,-7.325840385949221e-12
19450,7.468554218337752e-15,-9.91185182604714e-13
19460,7.424877038648152e-15,-8.0163227626937e-12
19470,7.24804909617326e-15,-4.7478328065725194e-12
19480,7.275479064464142e-15,-3.2121891856996222e-12
19490,7.292616294473848e-15,-3.909219207609135e-12
19500,7.399296626547027e-15,-3.652847459175484e-12
19510,7.196642047175227e-15,-3.506087781278403e-12
19520,7.303564802589188e-15,-5.8633935329802505e-12
19530,7.352011357497418e-15,-5.22750776977363e-12
19540,7.22037089606509e-15,-6.727030843679203e-12
19550,7.424514359830798e-15,-4.160888153371502e-12
19560,7.36123718366001e-15,-1.1503541122343076e-12
19570,7.248289065893737e-15,-3.467988297136316e-12
19580,7.22193595865254e-15,-1.6520540988750178e-12
19590,7.199468037715681e-15,-4.601209364115116e-12
19600,7.274451429549166e-15,-3.5264435159292918e-12
19610,7.359527395191971e-15,-6.0843683052392615e-12
19620,7.240223497906778e-15,-3.5536291293843626e-12
19630,7.204129625833751e-15,-4.503501989399518e-12
19640,7.369365615165084e-15,-6.871308759459074e-12
19650,7.249303190703154e-15,-2.0395668223911537e-12
19660,7.28569433598951e-15,-5.5454809023418194e-12
19670,7.484295357733249e-15,-6.086382928972228e-12
19680,7.27672087180573e-15,-4.7728246259951e-12
19690,7.2781542445533e-15,-3.920435515015307e-12
19700,7.24333125348503e-15,-3.886172333377823e-12
19710,7.32488122734415e-15,-8.914223620106731e-13
19720,7.27594260384999e-15,-5.871197167973699e-12
19730,7.28688682888435e-15,-5.287874488182792e-12
19740,7.189206491895713e-15,-8.223018212788653e-12
19750,7.351415652452569e-15,-4.512073440926488e-12
19760,7.359945651869465e-15,-3.2544224626105906e-12
19770,7.285755807009066e-15,-2.176996106965716e-12
19780,7.303039921653547e-15,-5.2583216363819175e-12
19790,7.305200968825396e-15,-6.4014151825199576e-12
19800,7.133080620279035e-15,-3.842763255091071e-12
19810,7.299659048080538e-15,-2.5907327270327977e-12
19820,7.351487345085356e-15,-3.4475453144482724e-12
19830,7.252427221341907e-15,-3.930164303974612e-12
19840,7.253762828081519e-15,-3.3171360956778443e-12
19850,7.28926567735393e-15,-6.809460194720131e-12
19860,7.197107919930644e-15,-5.637460314029401e-12
19870,7.35962443204655e-15,-8.39739466911621e-12
19880,7.216577232167548e-15,-5.2754486163333546e-12
19890,7.379746518809242e-15,-2.1795354564340128e-12
19900,7.476269019214812e-15,-3.3137978014947382e-12
19910,7.12516104621495e-15,-3.3728118822159152e-12
19920,7.263647344564611e-15,-6.903734772672778e-12
19930,7.371286262200205e-15,-4.816982836294904e-12
19940,7.344400273764326e-15,-6.080031281193918e-12
19950,7.16087381743039e-15,-1.856794675502693e-12
19960,7.218921515277688e-15,-4.193791308086151e-12
19970,7.29782128826299e-15,-1.315971843219942e-11
19980,7.256645008519499e-15,-5.731623715353062e-12
19990,7.412909601946937e-15,-4.933745915666393e-12
20000,7.335639250612905e-15,-3.3386736625795835e-12
20010,7.381359057180293e-15,-3.1396659410028835e-12
20020,7.260128185110013e-15,-4.743617794896072e-12
20030,7.298188223658141e-15,-6.876400030364758e-12
20040,7.150358286435314e-15,-5.727044881217718e-12
20050,7.286108540903903e-15,-5.484896158248453e-12
20060,7.176810186955018e-15,-2.043956692726452e-12
20070,7.382691548152155e-15,-4.163794284484492e-12
20080,7.371113639501712e-15,-3.282359563782775e-12
20090,7.311973411169231e-15,-1.9210363523828993e-12
20100,7.38078457828396e-15,-6.5504811810247385e-12
20110,7.194817707812865e-15,-5.922060262465963e-12
20120,7.305003902579829e-15,-4.316346587976359e-12
20130,7.324791728435713e-15,-4.876943604671449e-12
20140,7.49943018168535e-15,-4.200390450918853e-12
20150,7.247368039074435e-15,-4.085918637901747e-13
20160,7.368602186092731e-15,-2.7682287284542144e-12
20170,7.239706881311891e-15,-5.076194574852741e-12
20180,7.127634773049007e-15,-6.291974024475023e-12
20190,7.348393764696681e-15,-4.92146738410861e-12
20200,7.40563271016933e-15,3.628531966112696e-13
20210,7.416473212013543e-15,-3.394438402030669e-12
20220,7.288089160232065e-15,-2.4547662837466404e-12
20230,7.283461325451961e-15,-7.093533176717503e-12
20240,7.203674013512305e-15,-4.340464076336876e-12
20250,7.244157932892911e-15,-4.4446143564775505e-12
20260,7.165813571317922e-15,-4.932353880467735e-12
20270,7.25246379926683e-15,-3.566597707704206e-12
20280,7.30135063064357e-15,-2.918023061407301e-12
20290,7.287657986839916e-15,-6.343962342054248e-12
20300,7.214089905577667e-15,-1.944732650775355e-12
20310,7.35011659203427e-15,-3.49109287341913e-12
20320,7.194310316466767e-15,-7.955321279490462e-12
20330,7.255816520438767e-15,-8.358767801086901e-13
20340,7.396278312204205e-15,-4.856717837258627e-12
20350,7.292382676791614e-15,-3.3132044848186034e-12
20360,7.253965467906161e-15,-5.590987125426845e-12
20370,7.291985007452232e-15,-5.539014147405102e-12
20380,7.375941134403072e-15,-3.2592322350322606e-12
20390,7.27692933018265e-15,-4.667975298907041e-12
20400,7.296728350522136e-15,-5.0141166476649294e-12
20410,7.320552602481348e-15,-3.22807225750553e-12
20420,7.351365889146137e-15,-1.5241696963928634e-12
20430,7.319202935667942e-15,-6.507782428650688e-12
20440,7.259012153891306e-15,-3.359121373264194e-12
20450,7.302318630314014e-15,-6.236674582249443e-12
20460,7.31292730447575e-15,-5.802291185929715e-12
20470,7.371551818416733e-15,-1.8450223978008522e-12
20480,7.298807787713701e-15,-3.675506993583156e-12
20490,7.342289081220956e-15,-6.584659213882227e-12
20500,7.16405088763824e-15,-4.095600223355193e-12
20510,7.359031039202876e-15,-6.482804179599231e-12
20520,7.300116993831624e-15,-3.915538822969217e-12
20530,7.338636032008449e-15,-4.418010288025869e-12
20540,7.237286607493889e-15,-4.182043674929247e-12
20550,7.207469282665215e-15,-3.958892632906583e-12
20560,7.321652936818307e-15,-5.683525807047328e-12
20570,7.315154591697361e-15,-4.431298040799725e-12
20580,7.203210937260022e-15,-3.0584860695193957e-12
20590,7.253848882559859e-15,-2.5188061152249785e-12
20600,7.33804580209469e-15,-5.465351506386401e-12
20610,7.181077441348421e-15,-7.331022593820322e-12
20620,7.297974738532456e-15,-3.864520787316333e-12
20630,7.262902073913539e-15,-4.309786674332294e-12
20640,7.279970036128016e-15,-5.739047831892428e-12
20650,7.212011587630491e-15,-5.695137442556927e-12
20660,7.213829031244231e-15,-2.0228121543565628e-12
20670,7.482648979051729e-15,-3.778724861997182e-12
20680,7.226217185631444e-15,-3.3607772158871234e-12
20690,7.247204686641157e-15,-2.0076324788613403e-12
20700,7.253255904445403e-15,-7.313106283050651e-12
20710,7.286826631172506e-15,-8.40732816956361e-12
20720,7.280316520597534e-15,-5.213999498397673e-12
20730,7.303342935848516e-15,-2.9044924967683375e-12
20740,7.365676273176609e-15,-5.4445877083513106e-12
20750,7.272665127250252e-15,-4.251555381933819e-12
20760,7.344994229978472e-15,-6.2677781456808376e-12
20770,7.285954485935291e-15,-3.96815015914332e-12
20780,7.372595050076897e-15,-4.244888728470199e-12
20790,7.285165198660214e-15,-6.090087237060796e-12
20800,7.363274950905736e-15,-4.6268022909586576e-12
20810,7.342574889318614e-15,-4.800928084109088e-12
20820,7.246088002724782e-15,-5.354818899016952e-12
20830,7.228097268328525e-15,-3.287299917123646e-12
20840,7.406442970096517e-15,-3.867011914103606e-12
20850,7.287520835428271e-15,-5.3039477399039825e-12
20860,7.354385616550367e-15,-2.6792653812946246e-12
20870,7.181231580815583e-15,-2.704309714063132e-12
20880,7.301278163583863e-15,-7.872292581919143e-12
20890,7.333157774552841e-15,-4.4512883190428435e-12
20900,7.263240795007663e-15,-1.4939470428309097e-12
20910,7.298885027197709e-15,-4.490967140147554e-12
20920,7.375758752896222e-15,-2.7891445962459157e-12
20930,7.247723401913618e-15,-3.0826502188968834e-12
20940,7.173386354374124e-15,-2.280536187539862e-12
20950,7.328956531474566e-15,-7.31349746468838e-12
20960,7.344265389131023e-15,-4.44364444753442e-12
20970,7.24661547601797e-15,-3.2469766213739024e-12
20980,7.282857564831407e-15,-6.192649047612677e-12
20990,7.323637284173987e-15,-8.925291720790592e-13
21000,7.286560229334076e-15,-5.429405730841392e-12
21010,7.387310994445662e-15,-4.268958703696828e-12
21020,7.273479529561502e-15,-5.351626895723242e-12
21030,7.312926870916149e-15,-4.998945850633781e-12
21040,7.228312208195833e-15,-4.340304955804386e-12
21050,7.369985136270487e-15,-7.256221421375785e-12
21060,7.22746125116951e-15,-5.3904028276037975e-12
21070,7.238627024922885e-15,-7.326044542418494e-12
21080,7.450865466257416e-15,-2.4959898303985475e-12
21090,7.239447423840602e-15,-7.0615884172645925e-12
21100,7.347341426414817e-15,-3.952260430660476e-12
21110,7.264611233421192e-15,-3.977212989973549e-12
21120,7.293695550284332e-15,-5.7260532533926155e-12
21130,7.247630751732015e-15,-6.097484050994689e-12
21140,7.201370942639746e-15,-6.004812020505656e-12
21150,7.506597430773017e-15,-3.660912140711773e-12
21160,7.269753940793467e-15,-5.379658659089481e-12
21170,7.3602751795067e-15,-3.2219746504662097e-12
21180,7.291828279424907e-15,-3.340441660310452e-12
21190,7.25830786379347e-15,-6.376816601396035e-12
21200,7.343545336491244e-15,-4.083655909675017e-12
21210,7.373063801407978e-15,-3.3776592759046027e-12
21220,7.300607341695856e-15,-6.34329792183102e-12
21230,7.246714242182692e-15,-4.141759494732894e-12
21240,7.404384040539892e-15,-8.45444317470239e-12
21250,7.266827395511404e-15,-7.962242562456958e-12
21260,7.30395120758477e-15,-2.1405470082816076e-12
21270,7.284543567739663e-15,-6.3985012598655515e-12
21280,7.265417324200582e-15,-2.948877799533603e-12
21290,7.311391964033193e-15,-3.6294429159174337e-12
21300,7.25505807527401e-15,-4.887126922465191e-12
21310,7.325296764539849e-15,-4.6774539125434935e-12
21320,7.199641437962432e-15,-2.933229887210144e-12
21330,7.324389463353882e-15,-4.178959200473705e-12
21340,7.247078490171763e-15,-3.3198728558030885e-12
21350,7.24736527485932e-15,-4.2756857592374946e-12
21360,7.408093390623332e-15,-3.762434989875417e-12
21370,7.379077302097041e-15,-5.3299742750831945e-12
21380,7.313740299496348e-15,-6.323211250258142e-12
21390,7.314098208238207e-15,-4.101970067449696e-12
21400,7.350064138301659e-15,-5.400075283718258e-12
21410,7.28363113459318e-15,-3.4154401694112826e-12
21420,7.315566253494403e-15,-4.751140366135862e-12
21430,7.27069049713935e-15,-2.784443426400611e-12
21440,7.294748072519505e-15,-6.014287968864174e-12
21450,7.286887790558231e-15,-4.2778728950526815e-12
21460,7.22292862014832e-15,-3.4197773646293668e-12
21470,7.315610474288772e-15,-5.0335779000533774e-12
21480,7.367249055167998e-15,-2.757325941851453e-12
21490,7.351973780555208e-15,-3.738013344905504e-12
